transaction_id,day_of_week,time_of_day,item_type,quantity,amount,student_discount
8494,Saturday,Afternoon,Coffee,3,12.69,True
8495,Tuesday,Morning,Coffee,2,6.46,True
8496,Sunday,Afternoon,Sandwich,2,17.48,True
8497,Sunday,Evening,Tea,1,4.52,True
8498,Thursday,Morning,Coffee,2,8.32,True
8499,Monday,Morning,Coffee,2,6.18,False
8500,Tuesday,Morning,Coffee,2,6.6,True
8501,Wednesday,Afternoon,Pastry,1,4.64,False
8502,Tuesday,Morning,Tea,1,3.54,True
8503,Tuesday,Afternoon,Coffee,1,3.71,True
8504,Sunday,Morning,Pastry,1,5.82,False
8505,Monday,Afternoon,Coffee,4,21.24,False
8506,Friday,Afternoon,Coffee,1,3.87,True
8507,Monday,Morning,Coffee,1,4.44,True
8508,Thursday,Morning,Coffee,5,22.3,True
8509,Saturday,Morning,Coffee,1,4.53,True
8510,Tuesday,Morning,Pastry,1,4.12,False
8511,Tuesday,Morning,Coffee,1,4.97,True
8512,Thursday,Morning,Coffee,1,3.97,False
8513,Thursday,Evening,Merchandise,1,39.8,True
8514,Thursday,Evening,Tea,2,7.0,True
8515,Tuesday,Afternoon,Coffee,1,3.93,True
8516,Tuesday,Morning,Coffee,1,4.14,False
8517,Sunday,Afternoon,Coffee,1,3.41,True
8518,Saturday,Morning,Coffee,1,3.01,False
8519,Wednesday,Morning,Coffee,1,3.89,True
8520,Friday,Morning,Coffee,1,3.56,True
8521,Wednesday,Morning,Tea,2,7.44,True
8522,Wednesday,Morning,Pastry,1,4.76,False
8523,Monday,Morning,Pastry,1,4.51,True
8524,Wednesday,Evening,Tea,1,4.09,True
8525,Wednesday,Morning,Coffee,1,4.0,True
8526,Monday,Evening,Pastry,1,3.63,True
8527,Wednesday,Morning,Coffee,1,3.89,True
8528,Friday,Morning,Coffee,3,13.77,False
8529,Thursday,Morning,Coffee,1,3.06,False
8530,Thursday,Afternoon,Coffee,1,3.95,True
8531,Saturday,Morning,Pastry,2,9.7,False
8532,Monday,Morning,Coffee,1,5.33,False
8533,Thursday,Morning,Sandwich,1,10.95,True
8534,Friday,Morning,Pastry,1,4.58,True
8535,Thursday,Afternoon,Coffee,3,12.78,False
8536,Tuesday,Morning,Coffee,3,9.15,True
8537,Monday,Morning,Coffee,1,3.48,True
8538,Saturday,Afternoon,Sandwich,1,10.28,False
8539,Wednesday,Morning,Coffee,1,4.08,True
8540,Saturday,Afternoon,Tea,1,3.62,True
8541,Thursday,Afternoon,Tea,1,3.51,False
8542,Thursday,Evening,Tea,1,3.5,True
8543,Friday,Morning,Pastry,2,9.12,False
8544,Thursday,Afternoon,Coffee,1,3.47,True
8545,Wednesday,Morning,Coffee,1,3.89,True
8546,Wednesday,Afternoon,Coffee,2,6.76,True
8547,Friday,Morning,Pastry,2,8.26,False
8548,Wednesday,Morning,Coffee,1,4.6,False
8549,Wednesday,Afternoon,Sandwich,3,27.84,False
8550,Monday,Morning,Pastry,1,4.86,True
8551,Saturday,Afternoon,Sandwich,1,9.64,True
8552,Monday,Afternoon,Pastry,1,4.27,True
8553,Thursday,Morning,Coffee,1,3.5,True
8554,Wednesday,Morning,Coffee,1,3.8,True
8555,Wednesday,Morning,Coffee,1,4.09,True
8556,Thursday,Evening,Tea,1,3.73,True
8557,Monday,Morning,Coffee,1,4.06,True
8558,Thursday,Afternoon,Tea,1,3.76,True
8559,Friday,Afternoon,Sandwich,1,7.68,True
8560,Friday,Evening,Coffee,1,4.43,True
8561,Monday,Afternoon,Coffee,1,3.44,True
8562,Saturday,Afternoon,Sandwich,1,10.68,True
8563,Thursday,Morning,Coffee,5,21.25,True
8564,Saturday,Morning,Tea,2,5.5,True
8565,Wednesday,Morning,Coffee,1,4.37,True
8566,Thursday,Afternoon,Merchandise,1,48.03,True
8567,Saturday,Afternoon,Sandwich,1,11.01,False
8568,Saturday,Afternoon,Tea,1,3.19,True
8569,Wednesday,Afternoon,Sandwich,1,9.72,True
8570,Tuesday,Morning,Coffee,1,4.35,True
8571,Wednesday,Morning,Coffee,1,4.37,True
8572,Wednesday,Morning,Pastry,1,4.75,True
8573,Tuesday,Morning,Tea,1,3.33,True
8574,Tuesday,Afternoon,Tea,1,3.9,True
8575,Friday,Morning,Coffee,3,13.5,False
8576,Monday,Afternoon,Sandwich,1,9.31,False
8577,Thursday,Afternoon,Coffee,1,3.61,True
8578,Monday,Morning,Pastry,1,4.06,True
8579,Tuesday,Morning,Tea,1,4.05,True
8580,Monday,Morning,Coffee,1,4.48,True
8581,Tuesday,Morning,Coffee,1,3.99,False
8582,Friday,Afternoon,Coffee,1,3.9,False
8583,Saturday,Morning,Pastry,2,6.88,True
8584,Tuesday,Afternoon,Sandwich,1,9.4,False
8585,Wednesday,Afternoon,Pastry,1,3.79,True
8586,Wednesday,Morning,Coffee,3,12.24,True
8587,Saturday,Afternoon,Sandwich,1,10.92,True
8588,Friday,Afternoon,Tea,1,3.11,True
8589,Wednesday,Afternoon,Sandwich,1,9.79,True
8590,Thursday,Morning,Coffee,1,4.5,True
8591,Friday,Morning,Pastry,1,4.63,False
8592,Monday,Morning,Pastry,1,4.19,False
8593,Wednesday,Morning,Coffee,1,4.01,True
8594,Saturday,Afternoon,Sandwich,1,10.65,False
8595,Friday,Afternoon,Tea,1,3.61,True
8596,Thursday,Evening,Coffee,2,8.0,True
8597,Wednesday,Morning,Coffee,2,9.16,True
8598,Tuesday,Morning,Tea,1,3.71,True
8599,Wednesday,Afternoon,Sandwich,4,32.24,False
8600,Thursday,Morning,Pastry,1,4.88,True
8601,Wednesday,Morning,Tea,2,7.76,True
8602,Thursday,Morning,Coffee,1,3.38,True
8603,Friday,Morning,Coffee,2,5.74,True
8604,Monday,Afternoon,Coffee,3,10.44,True
8605,Wednesday,Morning,Pastry,1,4.44,True
8606,Wednesday,Afternoon,Sandwich,1,10.71,True
8607,Thursday,Afternoon,Coffee,2,7.1,True
8608,Tuesday,Morning,Pastry,1,4.83,True
8609,Thursday,Evening,Pastry,1,2.76,False
8610,Saturday,Morning,Coffee,1,4.09,True
8611,Wednesday,Evening,Pastry,1,4.26,False
8612,Saturday,Morning,Pastry,1,5.76,True
8613,Sunday,Afternoon,Coffee,1,3.05,True
8614,Monday,Morning,Pastry,1,4.49,True
8615,Tuesday,Afternoon,Coffee,3,9.15,True
8616,Sunday,Afternoon,Coffee,1,3.73,False
8617,Sunday,Morning,Coffee,1,3.15,True
8618,Monday,Evening,Sandwich,1,12.26,True
8619,Monday,Morning,Coffee,2,7.64,True
8620,Monday,Morning,Pastry,1,4.37,True
8621,Sunday,Afternoon,Pastry,2,8.94,True
8622,Monday,Afternoon,Tea,1,3.05,False
8623,Wednesday,Morning,Pastry,1,5.13,True
8624,Friday,Morning,Coffee,1,4.32,True
8625,Monday,Evening,Sandwich,1,10.6,False
8626,Thursday,Afternoon,Coffee,2,6.78,False
8627,Tuesday,Morning,Tea,1,3.95,True
8628,Friday,Morning,Pastry,1,5.11,True
8629,Tuesday,Evening,Sandwich,2,18.44,False
8630,Thursday,Afternoon,Coffee,1,4.45,False
8631,Thursday,Evening,Pastry,1,4.66,True
8632,Tuesday,Morning,Coffee,3,9.6,True
8633,Monday,Afternoon,Tea,1,3.43,False
8634,Wednesday,Afternoon,Coffee,2,7.52,True
8635,Tuesday,Morning,Coffee,2,8.08,False
8636,Friday,Afternoon,Sandwich,1,10.73,True
8637,Friday,Afternoon,Sandwich,1,7.53,False
8638,Wednesday,Morning,Coffee,1,3.78,True
8639,Thursday,Afternoon,Sandwich,1,8.51,True
8640,Thursday,Afternoon,Coffee,2,7.22,True
8641,Friday,Afternoon,Sandwich,1,8.51,True
8642,Wednesday,Afternoon,Sandwich,1,9.58,False
8643,Tuesday,Morning,Pastry,1,4.81,False
8644,Tuesday,Morning,Coffee,1,4.17,True
8645,Wednesday,Afternoon,Sandwich,1,9.72,True
8646,Wednesday,Morning,Coffee,2,8.62,True
8647,Wednesday,Morning,Pastry,1,5.93,True
8648,Monday,Morning,Coffee,2,8.14,True
8649,Thursday,Morning,Pastry,1,5.11,True
8650,Tuesday,Afternoon,Coffee,1,4.48,True
8651,Tuesday,Morning,Coffee,1,4.89,False
8652,Wednesday,Morning,Coffee,4,17.12,True
8653,Tuesday,Evening,Pastry,1,3.99,True
8654,Thursday,Afternoon,Sandwich,3,29.61,False
8655,Wednesday,Afternoon,Sandwich,2,19.6,True
8656,Wednesday,Afternoon,Sandwich,2,20.96,True
8657,Wednesday,Afternoon,Coffee,1,3.56,True
8658,Tuesday,Afternoon,Sandwich,1,11.02,True
8659,Monday,Afternoon,Coffee,1,4.0,True
8660,Saturday,Evening,Pastry,1,5.0,True
8661,Wednesday,Morning,Pastry,3,14.07,True
8662,Wednesday,Evening,Coffee,2,8.12,True
8663,Monday,Morning,Pastry,2,9.28,False
8664,Wednesday,Morning,Pastry,1,4.9,True
8665,Thursday,Morning,Coffee,1,4.98,True
8666,Thursday,Morning,Coffee,1,2.99,True
8667,Thursday,Afternoon,Tea,1,3.72,False
8668,Monday,Evening,Merchandise,2,71.06,False
8669,Tuesday,Evening,Tea,2,6.86,True
8670,Friday,Evening,Pastry,1,3.08,False
8671,Sunday,Morning,Coffee,1,4.29,True
8672,Monday,Evening,Tea,1,3.45,True
8673,Wednesday,Morning,Pastry,1,4.0,True
8674,Tuesday,Afternoon,Coffee,1,4.02,True
8675,Monday,Morning,Sandwich,1,9.15,False
8676,Tuesday,Morning,Coffee,1,3.13,False
8677,Monday,Evening,Pastry,2,9.1,True
8678,Thursday,Evening,Coffee,1,4.29,True
8679,Wednesday,Afternoon,Sandwich,2,17.68,True
8680,Monday,Afternoon,Coffee,1,4.13,False
8681,Monday,Morning,Coffee,3,12.15,False
8682,Friday,Afternoon,Tea,5,19.6,True
8683,Monday,Afternoon,Tea,1,3.46,False
8684,Thursday,Morning,Tea,1,3.82,True
8685,Tuesday,Morning,Tea,1,3.37,True
8686,Thursday,Morning,Coffee,1,4.98,False
8687,Tuesday,Afternoon,Tea,1,3.33,True
8688,Monday,Morning,Pastry,1,4.09,True
8689,Tuesday,Morning,Coffee,2,7.9,True
8690,Tuesday,Morning,Coffee,1,3.64,True
8691,Wednesday,Afternoon,Coffee,1,3.38,True
8692,Thursday,Afternoon,Coffee,1,4.36,True
8693,Tuesday,Afternoon,Coffee,3,7.41,True
8694,Monday,Morning,Coffee,1,3.64,True
8695,Wednesday,Morning,Coffee,1,3.33,True
8696,Thursday,Morning,Coffee,3,12.21,False
8697,Sunday,Afternoon,Sandwich,1,6.87,True
8698,Thursday,Morning,Merchandise,1,41.41,True
8699,Wednesday,Morning,Sandwich,1,10.29,False
8700,Thursday,Afternoon,Sandwich,1,7.54,True
8701,Saturday,Morning,Coffee,1,4.1,False
8702,Friday,Afternoon,Coffee,2,8.52,True
8703,Tuesday,Morning,Pastry,1,5.06,False
8704,Tuesday,Afternoon,Coffee,1,3.27,True
8705,Tuesday,Morning,Coffee,1,3.2,False
8706,Wednesday,Morning,Coffee,1,4.75,True
8707,Friday,Morning,Coffee,1,3.59,False
8708,Wednesday,Afternoon,Sandwich,3,26.61,False
8709,Monday,Evening,Sandwich,3,30.78,False
8710,Friday,Morning,Pastry,1,3.8,True
8711,Friday,Afternoon,Sandwich,1,9.18,True
8712,Tuesday,Afternoon,Coffee,1,4.45,True
8713,Thursday,Evening,Sandwich,3,23.37,True
8714,Wednesday,Afternoon,Tea,1,3.3,False
8715,Saturday,Morning,Tea,1,3.05,True
8716,Friday,Afternoon,Coffee,2,7.22,False
8717,Wednesday,Morning,Pastry,1,5.21,True
8718,Thursday,Morning,Sandwich,1,11.19,True
8719,Saturday,Morning,Coffee,1,4.13,True
8720,Wednesday,Evening,Coffee,1,4.27,True
8721,Tuesday,Evening,Coffee,2,8.5,True
8722,Friday,Afternoon,Tea,1,3.23,True
8723,Tuesday,Evening,Tea,1,3.6,True
8724,Wednesday,Afternoon,Sandwich,1,7.95,False
8725,Friday,Morning,Coffee,2,7.04,True
8726,Friday,Morning,Coffee,2,7.92,False
8727,Wednesday,Morning,Pastry,1,3.86,False
8728,Tuesday,Morning,Coffee,1,3.36,True
8729,Tuesday,Morning,Coffee,1,3.64,False
8730,Tuesday,Morning,Pastry,1,5.19,False
8731,Monday,Afternoon,Sandwich,1,11.37,True
8732,Friday,Afternoon,Coffee,1,3.98,True
8733,Tuesday,Afternoon,Coffee,4,17.16,False
8734,Wednesday,Evening,Tea,1,3.27,True
8735,Wednesday,Morning,Coffee,1,2.97,False
8736,Sunday,Afternoon,Coffee,2,7.1,True
8737,Wednesday,Morning,Tea,1,3.38,True
8738,Monday,Morning,Pastry,1,4.58,True
8739,Monday,Evening,Coffee,1,3.95,True
8740,Thursday,Morning,Coffee,1,3.86,False
8741,Thursday,Morning,Coffee,3,11.13,True
8742,Wednesday,Morning,Coffee,1,4.17,True
8743,Wednesday,Afternoon,Sandwich,1,7.86,True
8744,Monday,Evening,Sandwich,3,31.38,True
8745,Wednesday,Morning,Coffee,1,3.71,False
8746,Wednesday,Afternoon,Coffee,1,5.03,True
8747,Monday,Morning,Tea,1,3.37,False
8748,Monday,Morning,Coffee,4,15.04,True
8749,Monday,Morning,Coffee,1,3.72,True
8750,Monday,Afternoon,Coffee,1,3.76,False
8751,Thursday,Morning,Coffee,1,4.3,True
8752,Tuesday,Afternoon,Coffee,4,15.92,True
8753,Tuesday,Morning,Merchandise,2,95.8,True
8754,Monday,Morning,Coffee,1,4.23,True
8755,Sunday,Afternoon,Coffee,2,8.04,True
8756,Friday,Morning,Tea,2,7.3,True
8757,Tuesday,Morning,Coffee,1,4.6,False
8758,Tuesday,Morning,Coffee,1,4.33,False
8759,Tuesday,Afternoon,Tea,1,3.61,True
8760,Wednesday,Afternoon,Tea,1,3.67,True
8761,Monday,Morning,Pastry,2,7.62,False
8762,Thursday,Morning,Coffee,1,5.29,True
8763,Wednesday,Morning,Pastry,1,4.82,True
8764,Saturday,Morning,Pastry,1,4.88,True
8765,Monday,Afternoon,Coffee,2,7.98,True
8766,Friday,Afternoon,Coffee,1,2.85,True
8767,Friday,Afternoon,Coffee,1,3.87,False
8768,Monday,Morning,Coffee,2,8.08,True
8769,Wednesday,Afternoon,Pastry,2,8.02,False
8770,Monday,Afternoon,Coffee,3,10.74,True
8771,Tuesday,Afternoon,Sandwich,1,9.09,False
8772,Tuesday,Afternoon,Coffee,1,4.39,True
8773,Thursday,Afternoon,Coffee,2,9.26,False
8774,Wednesday,Afternoon,Coffee,1,4.09,False
8775,Sunday,Morning,Coffee,1,3.72,True
8776,Monday,Afternoon,Sandwich,1,9.07,True
8777,Sunday,Morning,Tea,2,7.08,True
8778,Tuesday,Afternoon,Coffee,1,4.11,False
8779,Friday,Afternoon,Sandwich,1,10.02,False
8780,Tuesday,Afternoon,Sandwich,1,8.97,True
8781,Monday,Morning,Pastry,1,4.82,True
8782,Friday,Morning,Pastry,3,14.31,True
8783,Tuesday,Morning,Tea,1,3.34,True
8784,Thursday,Afternoon,Pastry,1,3.47,True
8785,Thursday,Afternoon,Tea,1,3.15,True
8786,Wednesday,Afternoon,Coffee,1,4.78,True
8787,Wednesday,Morning,Coffee,3,9.45,False
8788,Friday,Evening,Sandwich,5,55.4,True
8789,Monday,Evening,Pastry,1,3.46,True
8790,Thursday,Morning,Pastry,1,4.04,True
8791,Saturday,Afternoon,Tea,1,3.35,False
8792,Monday,Afternoon,Sandwich,1,11.64,False
8793,Monday,Afternoon,Sandwich,1,9.53,True
8794,Thursday,Evening,Pastry,1,4.37,False
8795,Wednesday,Morning,Tea,2,6.26,False
8796,Wednesday,Afternoon,Coffee,2,8.52,False
8797,Monday,Afternoon,Coffee,1,3.74,False
8798,Wednesday,Afternoon,Sandwich,2,18.46,True
8799,Monday,Afternoon,Coffee,2,7.64,True
8800,Wednesday,Evening,Tea,1,3.79,False
8801,Friday,Morning,Coffee,3,13.14,False
8802,Tuesday,Afternoon,Tea,2,6.28,True
8803,Wednesday,Morning,Pastry,1,4.12,True
8804,Sunday,Morning,Pastry,3,12.18,True
8805,Thursday,Morning,Pastry,1,4.61,True
8806,Friday,Afternoon,Tea,1,3.86,True
8807,Wednesday,Evening,Pastry,1,4.62,True
8808,Friday,Morning,Pastry,2,6.38,False
8809,Monday,Morning,Merchandise,1,44.37,False
8810,Monday,Afternoon,Sandwich,1,7.88,False
8811,Tuesday,Afternoon,Sandwich,1,8.64,True
8812,Wednesday,Evening,Coffee,1,4.1,False
8813,Friday,Morning,Coffee,1,3.96,True
8814,Tuesday,Morning,Pastry,1,5.02,True
8815,Thursday,Morning,Pastry,1,4.13,False
8816,Thursday,Morning,Pastry,2,7.84,True
8817,Thursday,Morning,Coffee,1,3.84,True
8818,Tuesday,Morning,Tea,2,7.78,False
8819,Thursday,Morning,Coffee,1,4.31,False
8820,Tuesday,Morning,Coffee,1,4.04,False
8821,Monday,Evening,Tea,2,8.06,True
8822,Sunday,Morning,Pastry,1,5.19,True
8823,Monday,Morning,Coffee,2,8.78,True
8824,Monday,Afternoon,Pastry,1,3.79,True
8825,Saturday,Afternoon,Tea,1,3.81,False
8826,Tuesday,Afternoon,Sandwich,1,9.26,False
8827,Thursday,Afternoon,Pastry,1,4.26,False
8828,Tuesday,Afternoon,Sandwich,1,8.68,True
8829,Wednesday,Afternoon,Coffee,1,3.91,False
8830,Tuesday,Afternoon,Coffee,1,3.69,False
8831,Tuesday,Afternoon,Sandwich,1,9.7,True
8832,Wednesday,Morning,Coffee,1,3.91,True
8833,Friday,Morning,Coffee,1,4.11,False
8834,Wednesday,Afternoon,Pastry,1,4.83,True
8835,Sunday,Morning,Tea,1,3.38,False
8836,Monday,Evening,Coffee,2,7.26,True
8837,Wednesday,Morning,Coffee,1,3.0,True
8838,Thursday,Morning,Pastry,1,4.96,False
8839,Saturday,Evening,Pastry,1,4.55,False
8840,Monday,Morning,Coffee,1,3.91,False
8841,Thursday,Evening,Tea,1,3.97,False
8842,Friday,Evening,Pastry,1,3.73,False
8843,Tuesday,Afternoon,Coffee,1,4.03,False
8844,Saturday,Afternoon,Sandwich,1,8.34,True
8845,Monday,Afternoon,Sandwich,1,10.29,False
8846,Friday,Afternoon,Tea,1,2.61,True
8847,Saturday,Afternoon,Sandwich,1,10.46,True
8848,Thursday,Afternoon,Tea,1,3.81,False
8849,Wednesday,Evening,Tea,1,3.13,False
8850,Monday,Afternoon,Sandwich,1,9.58,False
8851,Saturday,Evening,Pastry,1,3.96,True
8852,Wednesday,Morning,Coffee,1,4.21,True
8853,Monday,Morning,Coffee,1,4.41,True
8854,Thursday,Morning,Coffee,2,7.0,True
8855,Wednesday,Morning,Coffee,1,3.35,True
8856,Monday,Afternoon,Sandwich,1,10.82,False
8857,Tuesday,Morning,Tea,1,4.28,True
8858,Monday,Evening,Tea,1,3.7,True
8859,Thursday,Morning,Coffee,1,4.28,False
8860,Thursday,Morning,Coffee,1,3.83,False
8861,Wednesday,Morning,Coffee,1,4.09,True
8862,Friday,Afternoon,Coffee,1,4.18,True
8863,Friday,Morning,Coffee,1,3.91,True
8864,Thursday,Morning,Coffee,1,4.67,False
8865,Monday,Afternoon,Pastry,3,13.83,False
8866,Thursday,Morning,Pastry,2,9.36,True
8867,Wednesday,Morning,Coffee,4,15.68,False
8868,Thursday,Afternoon,Sandwich,1,9.43,True
8869,Thursday,Morning,Pastry,2,10.46,True
8870,Tuesday,Morning,Sandwich,2,19.36,False
8871,Saturday,Morning,Pastry,3,13.8,False
8872,Monday,Morning,Tea,1,3.57,False
8873,Thursday,Afternoon,Pastry,2,8.56,False
8874,Monday,Morning,Coffee,1,3.3,False
8875,Saturday,Afternoon,Sandwich,1,11.39,True
8876,Monday,Evening,Pastry,1,5.14,True
8877,Monday,Morning,Coffee,3,13.86,False
8878,Tuesday,Evening,Pastry,1,3.86,True
8879,Wednesday,Morning,Coffee,1,4.72,True
8880,Tuesday,Morning,Coffee,3,14.94,True
8881,Thursday,Morning,Coffee,1,4.52,False
8882,Wednesday,Morning,Pastry,2,10.98,True
8883,Monday,Afternoon,Sandwich,2,20.92,True
8884,Tuesday,Morning,Pastry,1,3.99,False
8885,Friday,Afternoon,Sandwich,1,10.11,True
8886,Thursday,Afternoon,Coffee,1,3.49,True
8887,Friday,Morning,Pastry,5,20.7,False
8888,Thursday,Afternoon,Coffee,2,8.32,True
8889,Tuesday,Evening,Sandwich,1,9.72,False
8890,Monday,Morning,Coffee,1,4.23,True
8891,Tuesday,Morning,Coffee,1,3.1,True
8892,Friday,Morning,Pastry,2,8.82,False
8893,Sunday,Morning,Tea,1,3.72,True
8894,Wednesday,Morning,Coffee,1,4.37,True
8895,Monday,Morning,Tea,2,7.66,False
8896,Monday,Afternoon,Pastry,1,4.65,True
8897,Tuesday,Afternoon,Coffee,1,3.81,True
8898,Thursday,Afternoon,Sandwich,2,20.2,False
8899,Monday,Morning,Coffee,1,3.85,True
8900,Sunday,Morning,Tea,1,3.86,True
8901,Wednesday,Morning,Coffee,1,4.21,True
8902,Saturday,Morning,Coffee,1,3.97,True
8903,Friday,Evening,Tea,1,3.19,True
8904,Friday,Morning,Coffee,2,9.12,True
8905,Thursday,Morning,Coffee,1,4.28,True
8906,Thursday,Morning,Tea,1,4.34,True
8907,Thursday,Afternoon,Sandwich,1,10.13,True
8908,Thursday,Afternoon,Sandwich,1,10.23,True
8909,Thursday,Morning,Pastry,1,3.62,False
8910,Sunday,Morning,Coffee,1,4.16,True
8911,Friday,Morning,Coffee,1,3.84,False
8912,Friday,Afternoon,Coffee,1,4.41,True
8913,Saturday,Evening,Tea,1,3.63,False
8914,Tuesday,Afternoon,Sandwich,2,21.36,False
8915,Monday,Afternoon,Tea,1,4.35,False
8916,Wednesday,Morning,Coffee,1,3.6,True
8917,Wednesday,Morning,Coffee,1,4.47,False
8918,Friday,Afternoon,Coffee,1,4.34,False
8919,Wednesday,Morning,Coffee,1,4.99,True
8920,Thursday,Evening,Pastry,1,4.92,True
8921,Wednesday,Morning,Coffee,1,4.3,True
8922,Monday,Morning,Tea,1,3.84,True
8923,Thursday,Afternoon,Pastry,1,5.05,True
8924,Friday,Morning,Pastry,1,5.37,True
8925,Monday,Morning,Pastry,1,4.01,True
8926,Thursday,Morning,Pastry,2,8.52,True
8927,Thursday,Afternoon,Tea,1,4.19,False
8928,Monday,Morning,Coffee,1,3.02,True
8929,Monday,Morning,Pastry,1,4.45,True
8930,Sunday,Afternoon,Coffee,1,4.07,False
8931,Wednesday,Morning,Coffee,3,11.73,True
8932,Tuesday,Evening,Tea,2,8.26,True
8933,Monday,Morning,Tea,1,3.69,True
8934,Thursday,Afternoon,Coffee,1,3.81,True
8935,Thursday,Morning,Pastry,4,16.48,False
8936,Thursday,Afternoon,Pastry,2,9.34,True
8937,Monday,Afternoon,Tea,1,3.97,True
8938,Saturday,Evening,Tea,1,3.56,True
8939,Wednesday,Morning,Coffee,1,3.93,False
8940,Tuesday,Morning,Coffee,2,7.3,False
8941,Wednesday,Afternoon,Coffee,2,8.38,True
8942,Wednesday,Morning,Coffee,1,4.16,True
8943,Friday,Morning,Pastry,1,4.07,True
8944,Saturday,Evening,Pastry,3,15.36,False
8945,Tuesday,Morning,Coffee,2,9.7,True
8946,Friday,Evening,Pastry,1,4.53,False
8947,Friday,Morning,Coffee,1,4.15,False
8948,Saturday,Afternoon,Coffee,1,3.45,False
8949,Tuesday,Afternoon,Coffee,1,4.37,False
8950,Thursday,Morning,Pastry,1,4.78,True
8951,Tuesday,Evening,Pastry,1,4.3,True
8952,Friday,Morning,Tea,3,9.6,True
8953,Monday,Afternoon,Tea,2,8.48,True
8954,Thursday,Afternoon,Sandwich,1,9.96,True
8955,Tuesday,Morning,Coffee,2,7.08,True
8956,Tuesday,Evening,Coffee,1,4.43,True
8957,Thursday,Morning,Pastry,1,4.64,False
8958,Friday,Afternoon,Coffee,2,8.06,True
8959,Thursday,Morning,Coffee,1,4.49,True
8960,Friday,Afternoon,Coffee,2,5.38,True
8961,Tuesday,Afternoon,Sandwich,1,7.33,False
8962,Wednesday,Morning,Pastry,1,5.33,False
8963,Wednesday,Afternoon,Sandwich,1,9.35,True
8964,Monday,Morning,Pastry,1,4.24,True
8965,Thursday,Morning,Coffee,1,3.33,True
8966,Thursday,Morning,Coffee,3,12.3,False
8967,Thursday,Morning,Tea,1,3.63,True
8968,Friday,Morning,Sandwich,1,11.23,False
8969,Thursday,Morning,Coffee,1,4.19,False
8970,Monday,Morning,Sandwich,2,18.28,False
8971,Monday,Morning,Coffee,1,4.2,False
8972,Thursday,Morning,Pastry,1,5.17,False
8973,Tuesday,Afternoon,Sandwich,2,21.14,True
8974,Monday,Afternoon,Sandwich,3,30.75,True
8975,Wednesday,Morning,Coffee,2,8.28,True
8976,Thursday,Afternoon,Coffee,1,3.71,True
8977,Tuesday,Afternoon,Coffee,1,3.48,False
8978,Friday,Afternoon,Pastry,2,7.58,False
8979,Thursday,Morning,Tea,3,10.98,True
8980,Tuesday,Morning,Pastry,5,24.0,True
8981,Friday,Afternoon,Tea,1,3.94,True
8982,Thursday,Afternoon,Coffee,2,8.56,True
8983,Thursday,Morning,Coffee,1,4.53,True
8984,Thursday,Morning,Coffee,1,3.93,True
8985,Monday,Afternoon,Sandwich,1,10.43,True
8986,Thursday,Afternoon,Sandwich,4,33.2,True
8987,Wednesday,Afternoon,Merchandise,1,34.49,False
8988,Sunday,Morning,Coffee,1,3.08,False
8989,Friday,Morning,Coffee,3,12.06,True
8990,Thursday,Morning,Coffee,1,4.61,True
8991,Tuesday,Morning,Coffee,1,4.04,True
8992,Tuesday,Morning,Sandwich,2,20.74,True
8993,Tuesday,Afternoon,Coffee,2,8.28,True
8994,Wednesday,Morning,Coffee,1,3.71,True
8995,Tuesday,Afternoon,Sandwich,3,27.84,True
8996,Wednesday,Morning,Tea,1,3.97,True
8997,Monday,Morning,Coffee,3,13.08,True
8998,Sunday,Morning,Pastry,2,8.26,True
8999,Monday,Morning,Coffee,1,3.31,False
9000,Saturday,Afternoon,Sandwich,2,19.5,True
9001,Saturday,Morning,Coffee,1,3.71,True
9002,Wednesday,Morning,Coffee,1,3.91,True
9003,Friday,Morning,Coffee,3,9.81,True
9004,Wednesday,Morning,Coffee,1,4.52,True
9005,Thursday,Afternoon,Pastry,1,4.44,True
9006,Tuesday,Morning,Tea,1,3.52,True
9007,Tuesday,Afternoon,Tea,1,3.17,False
9008,Thursday,Afternoon,Sandwich,2,18.34,True
9009,Wednesday,Morning,Coffee,3,12.18,True
9010,Thursday,Morning,Coffee,1,3.69,True
9011,Tuesday,Afternoon,Sandwich,1,9.24,False
9012,Wednesday,Afternoon,Sandwich,1,11.16,True
9013,Monday,Morning,Coffee,1,3.12,True
9014,Monday,Morning,Coffee,1,4.09,True
9015,Tuesday,Morning,Tea,1,3.19,True
9016,Monday,Morning,Coffee,1,4.67,True
9017,Monday,Morning,Coffee,1,3.91,False
9018,Friday,Morning,Coffee,3,10.44,False
9019,Monday,Morning,Coffee,2,7.78,True
9020,Thursday,Morning,Coffee,2,8.34,False
9021,Tuesday,Morning,Pastry,1,6.17,False
9022,Saturday,Afternoon,Coffee,2,5.9,True
9023,Wednesday,Afternoon,Coffee,3,10.2,True
9024,Tuesday,Evening,Sandwich,3,33.21,False
9025,Wednesday,Morning,Pastry,1,3.59,False
9026,Wednesday,Afternoon,Coffee,1,4.0,True
9027,Thursday,Morning,Pastry,1,4.21,False
9028,Monday,Afternoon,Sandwich,1,8.73,True
9029,Sunday,Morning,Coffee,5,19.55,True
9030,Wednesday,Morning,Coffee,1,3.83,True
9031,Tuesday,Evening,Sandwich,1,10.77,True
9032,Thursday,Afternoon,Coffee,1,4.66,True
9033,Wednesday,Evening,Tea,1,3.67,True
